id,url,landmark_id,category,supercategory,hierarchical_label,natural_or_human_made,landmark_name
b528c9b38b6de0c0,https://upload.wikimedia.org/wikipedia/commons/4/4b/In_the_Giant_Hemlock_area_%288002178011%29.jpg,9354,http://commons.wikimedia.org/wiki/Category:Rogers_Pass,rail mountain pass,mountain,natural,Rogers Pass
dce3de6d01472b84,https://upload.wikimedia.org/wikipedia/commons/c/cf/Curtain_wall_of_Dinefwr_Castle_-_geograph.org.uk_-_539301.jpg,45737,http://commons.wikimedia.org/wiki/Category:Dinefwr_Castle,castle,castle / fort,human-made,Dinefwr Castle
f9f65b97e282f4f0,https://upload.wikimedia.org/wikipedia/commons/7/7d/20170809_076_fribourg.jpg,28772,http://commons.wikimedia.org/wiki/Category:Pont_de_Zaehringen,road bridge,bridge,human-made,Pont de Zaehringen
d445658882e66bc2,https://upload.wikimedia.org/wikipedia/commons/2/2a/Front_Pews.jpg,57379,"http://commons.wikimedia.org/wiki/Category:Cathedral_of_the_Immaculate_Conception_(Saint_John,_New_Brunswick)",cathedral,church,human-made,"Cathedral of the Immaculate Conception (Saint John, New Brunswick)"
a5dc162765f3191a,https://upload.wikimedia.org/wikipedia/commons/0/05/%C3%96stra_Eneby_kyrka_i_Norrk%C3%B6ping%2C_den_4_mars_2008%2C_bild_1.JPG,20624,http://commons.wikimedia.org/wiki/Category:%C3%96stra_Eneby_kyrka,church building,church,human-made,Östra Eneby kyrka
319e6c139ec7bb19,http://upload.wikimedia.org/wikipedia/commons/3/3e/Adi_Keshava_Temple_6.JPG,164457,"http://commons.wikimedia.org/wiki/Category:Adikesava_Perumal_Temple,_Kanyakumari",temple,,,"Adikesava Perumal Temple, Kanyakumari"
5c01a4758e8a07e3,https://upload.wikimedia.org/wikipedia/commons/e/ec/Klosterschulhaus_St._Gallen.jpg,174104,http://commons.wikimedia.org/wiki/Category:F%C3%BCrstabtei_St._Gallen,benedictine abbey,church,human-made,Fürstabtei St. Gallen
6c2acc0b2686d004,https://upload.wikimedia.org/wikipedia/commons/8/8a/Bristol_2015_-_First_42958_%28WX06OMR%29_Wessex_20921_%28YJ62FHV%29_at_College_Green.JPG,128684,"http://commons.wikimedia.org/wiki/Category:Park_Street,_Bristol",street,,,"Park Street, Bristol"
d2a4714cce8a5548,https://upload.wikimedia.org/wikipedia/commons/b/b2/White_Lion%2C_Withington.jpg,55073,"http://commons.wikimedia.org/wiki/Category:Withington,_Manchester",human settlement,settlement,human-made,"Withington, Manchester"
4a89401cfa4e6586,http://upload.wikimedia.org/wikipedia/commons/a/a2/Saile_SW.JPG,79172,http://commons.wikimedia.org/wiki/Category:Saile,mountain,mountain,natural,Saile
fa29c22c9df6eb59,https://upload.wikimedia.org/wikipedia/commons/5/59/Hida_Kokubunji_temple_%2C_%E9%A3%9B%E9%A8%A8%E5%9B%BD%E5%88%86%E5%AF%BA_-_panoramio_%283%29.jpg,22009,http://commons.wikimedia.org/wiki/Category:Hida-kokubunji,Buddhist temple,buddhist temple,human-made,Hida-kokubunji
77055259b9d22be5,https://upload.wikimedia.org/wikipedia/commons/b/bc/Pacific_Khaptad_lake.jpg,194098,http://commons.wikimedia.org/wiki/Category:Khaptad_National_Park,national park,parks,natural,Khaptad National Park
c127860c1eed7081,https://upload.wikimedia.org/wikipedia/commons/2/28/Poli%C4%8Dka-kostel2015f.jpg,160972,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_James_the_Greater_in_Poli%C4%8Dka,church building,church,human-made,Church of Saint James the Greater in Polička
36e40cfe2f8f92bd,https://upload.wikimedia.org/wikipedia/commons/b/bc/Elversberg_Evangelische_Kirche_05.JPG,168709,http://commons.wikimedia.org/wiki/Category:Evangelische_Kirche_(Elversberg),church building,church,human-made,Evangelische Kirche (Elversberg)
2f49b54fda1c72c4,https://upload.wikimedia.org/wikipedia/commons/4/43/St._Michaels_Bay%2C_Mousehole_-_geograph.org.uk_-_277995.jpg,193904,http://commons.wikimedia.org/wiki/Category:Mount's_Bay,bay,ocean area ,natural,Mount's Bay
f22e75cd728ed242,https://upload.wikimedia.org/wikipedia/commons/0/0a/Clemenskirche%2C_Engel.jpg,186463,http://commons.wikimedia.org/wiki/Category:Clemenskirche_(M%C3%BCnster),church building,church,human-made,Clemenskirche (Münster)
728940fe2a33ea2d,http://upload.wikimedia.org/wikipedia/commons/e/e0/Kraftwerk_Kammerl-bjs070626-03.jpg,142957,http://commons.wikimedia.org/wiki/Category:Wasserkraftwerk_Kammerl,hydroelectric power station,,,Wasserkraftwerk Kammerl
f9410280fd777d9f,https://upload.wikimedia.org/wikipedia/commons/9/90/Konieczna_cerkov.jpg,172143,http://commons.wikimedia.org/wiki/Category:Saint_Basil_church_in_Konieczna,Eastern Orthodox church,church,human-made,Saint Basil church in Konieczna
f57745520d02ee73,https://upload.wikimedia.org/wikipedia/commons/d/d0/0_Grand-Bigard_-_Ch%C3%A2teau_%286%29.JPG,82247,http://commons.wikimedia.org/wiki/Category:Groot-Bijgaarden_castle,château,castle / fort,human-made,Groot-Bijgaarden castle
0c500f1ef7103bf1,https://upload.wikimedia.org/wikipedia/commons/a/ad/C%E1%BA%A7u_C%E1%BA%A7n_Th%C6%A1_%286321213901%29.jpg,174562,http://commons.wikimedia.org/wiki/Category:Can_Tho_Bridge,road bridge,bridge,human-made,Can Tho Bridge
20868fbb49df7f6d,https://upload.wikimedia.org/wikipedia/commons/f/f7/Enterance_of_Museum_of_Jewish_Heritage.jpg,62366,http://commons.wikimedia.org/wiki/Category:Museum_of_Jewish_Heritage,museum,museum,human-made,Museum of Jewish Heritage
cf8c9ad090da6a3e,http://upload.wikimedia.org/wikipedia/commons/1/12/Konieczna_lipiec_2012_09.JPG,172143,http://commons.wikimedia.org/wiki/Category:Saint_Basil_church_in_Konieczna,Eastern Orthodox church,church,human-made,Saint Basil church in Konieczna
dc1ed18658832c40,https://upload.wikimedia.org/wikipedia/commons/9/96/Dinefwr_Castle_%2830551882917%29.jpg,45737,http://commons.wikimedia.org/wiki/Category:Dinefwr_Castle,castle,castle / fort,human-made,Dinefwr Castle
72c38ba89ab99d95,http://upload.wikimedia.org/wikipedia/commons/6/60/Kloster_maria_bildhausen_syndikatsgeb%C3%A4ude_tor.jpg,63257,http://commons.wikimedia.org/wiki/Category:Maria_Bildhausen,Ortsteil,city,human-made,Maria Bildhausen
af8b27ece8b0853f,https://upload.wikimedia.org/wikipedia/commons/2/2c/Bundesarchiv_Bild_183-P0715-0005%2C_Chemnitz%2C_%22Planschbecken%22%2C_Plastik.jpg,49943,http://commons.wikimedia.org/wiki/Category:Stadthalle_Chemnitz,event venue,,,Stadthalle Chemnitz
0de37c5710a5ba36,https://upload.wikimedia.org/wikipedia/commons/2/22/Stadion_Cracovii_%288145575362%29.jpg,88952,http://commons.wikimedia.org/wiki/Category:Cracovia_Stadium,association football team season,sports venue,human-made,Cracovia Stadium
767366a8755158dd,https://upload.wikimedia.org/wikipedia/commons/0/05/Schloss_Ferrette_-_panoramio.jpg,148121,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_de_Ferrette,castle,castle / fort,human-made,Château de Ferrette
61f86316638feaf2,https://upload.wikimedia.org/wikipedia/commons/4/4e/Georgetown_Lake%2C_Granite_County%2C_Montana_May_2017_27.jpg,116087,http://commons.wikimedia.org/wiki/Category:Georgetown_Lake_(Montana),reservoir,lake,natural,Georgetown Lake (Montana)
9db2a32b6360dc80,https://upload.wikimedia.org/wikipedia/commons/a/a5/Lunada_Children_Museum13.png,197789,http://commons.wikimedia.org/wiki/Category:Lunada_Children_Museum,museum,museum,human-made,Lunada Children Museum
0155c02e7a31a831,https://upload.wikimedia.org/wikipedia/commons/8/85/Blick_vom_K%C3%BCtzberg_oberhalb_von_Distelhausen_-_4.jpg,94609,http://commons.wikimedia.org/wiki/Category:Distelhausen,Ortsteil,city,human-made,Distelhausen
b9a7fc2cf643ab1b,https://upload.wikimedia.org/wikipedia/commons/2/24/Wilton_House_-_south_aspect.JPG,127647,http://commons.wikimedia.org/wiki/Category:Wilton_House,manor house,,,Wilton House
80ec3003b6a71728,https://upload.wikimedia.org/wikipedia/commons/8/80/Sant_Quirze_de_Pedret_IMG_20180602_144313.jpg,27075,http://commons.wikimedia.org/wiki/Category:Sant_Quirze_de_Pedret,church building,church,human-made,Sant Quirze de Pedret
6e1a01ba6b94b89c,https://upload.wikimedia.org/wikipedia/commons/4/49/%CE%9B%CE%B9%CE%BC%CE%BD%CE%BF%CE%B8%CE%B1%CE%BB%CE%B1%CF%83%CF%83%CE%B1_%CE%9E%CE%B7%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%BD%CE%B7_-_%CE%91%CE%BD%CE%B8%CE%B9%CF%83%CE%BC%CE%B5%CE%BD%CE%B7_%CE%B5%CE%BB%CE%B1%CE%B9%CE%BF%CE%BA%CF%81%CE%B1%CE%BC%CE%B2%CE%B7.jpg,125186,http://commons.wikimedia.org/wiki/Category:Vistonida_Lake,lake,lake,natural,Vistonida Lake
6197d127bb7eb597,https://upload.wikimedia.org/wikipedia/commons/5/52/Minovici_Villa_Bucharest_plaque_1.jpg,61048,http://commons.wikimedia.org/wiki/Category:Museum_of_Popular_Art_%22Nicolae_Minovici%22,museum,museum,human-made,"Museum of Popular Art ""Nicolae Minovici"""
33b634c680611dde,https://upload.wikimedia.org/wikipedia/commons/3/38/Georgetown_Lake%2C_Granite_County%2C_Montana_May_2017_28.jpg,116087,http://commons.wikimedia.org/wiki/Category:Georgetown_Lake_(Montana),reservoir,lake,natural,Georgetown Lake (Montana)
4a7a14853d4aa1e1,https://upload.wikimedia.org/wikipedia/commons/e/ef/%C3%89glise_Saint-Jean-Baptiste_de_Campagne_-3.JPG,92860,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Jean-Baptiste_de_Campagne,church building,church,human-made,Église Saint-Jean-Baptiste de Campagne
2148530267bb1d0e,https://upload.wikimedia.org/wikipedia/commons/2/2d/Miradoura_Crowd_%285960845280%29.jpg,35,http://commons.wikimedia.org/wiki/Category:Jardim_de_S%C3%A3o_Pedro_de_Alc%C3%A2ntara,park,parks,natural,Jardim de São Pedro de Alcântara
b964a6f1120c759e,https://upload.wikimedia.org/wikipedia/commons/2/2a/Venezia_Blick_von_der_F%C3%A4hre_auf_die_Isola_Mazzorbo_10.jpg,48667,http://commons.wikimedia.org/wiki/Category:Mazzorbo,frazione,village,human-made,Mazzorbo
d06e6a98d4feda55,http://upload.wikimedia.org/wikipedia/commons/f/ff/Monte_Morello_Pendici.jpg,29613,http://commons.wikimedia.org/wiki/Category:Monte_Morello,mountain,mountain,natural,Monte Morello
53848a290e89c620,https://upload.wikimedia.org/wikipedia/commons/8/89/Na_Skalce_%28Hojkov%29_%28026%29.jpg,81416,http://commons.wikimedia.org/wiki/Category:Na_Skalce_(Hojkov),natural monument in the Czech Republic,,,Na Skalce (Hojkov)
df556b70eaeecf13,https://upload.wikimedia.org/wikipedia/commons/d/d2/Kobylisk%C3%A1_st%C5%99elnice%2C_prostor_p%C5%99ed_st%C5%99elnic%C3%AD_%282%29.jpg,148334,http://commons.wikimedia.org/wiki/Category:Kobylisy_Shooting_Range,shooting range,,,Kobylisy Shooting Range
90441a1cf11ee98a,https://upload.wikimedia.org/wikipedia/commons/d/d3/Little_Chapel.jpg,125186,http://commons.wikimedia.org/wiki/Category:Vistonida_Lake,lake,lake,natural,Vistonida Lake
fb9da1dab02fe72d,https://upload.wikimedia.org/wikipedia/commons/d/d6/Dabotap_01.jpg,153689,http://commons.wikimedia.org/wiki/Category:Dabotap,pagoda,buddhist temple,human-made,Dabotap
87ccda6bb532d949,https://upload.wikimedia.org/wikipedia/commons/5/57/Prisank_05082007_02.jpg,176896,http://commons.wikimedia.org/wiki/Category:Prisojnik,mountain,mountain,natural,Prisojnik
62782e7037c28643,https://upload.wikimedia.org/wikipedia/commons/5/5d/Greetings_from_Addo_Elephant_Park%2C_Eastern_Cape_%286253197958%29.jpg,191264,http://commons.wikimedia.org/wiki/Category:Addo_Elephant_National_Park,national park,parks,natural,Addo Elephant National Park
5220d3776e203d03,https://upload.wikimedia.org/wikipedia/commons/c/c2/2010%E6%BE%8E%E6%B9%96%E5%9C%8B%E9%9A%9B%E9%A6%AC%E6%8B%89%E6%9D%BE_-_panoramio.jpg,42976,http://commons.wikimedia.org/wiki/Category:Penghu_County,county of Taiwan,,,Penghu County
6099edfca4653e1a,http://upload.wikimedia.org/wikipedia/commons/0/0b/Monte_Morello_Morfologia.jpg,29613,http://commons.wikimedia.org/wiki/Category:Monte_Morello,mountain,mountain,natural,Monte Morello
c3119f3a4f84956f,https://upload.wikimedia.org/wikipedia/commons/2/23/City_pillar_shrine%2C_Bangkok.jpg,54109,http://commons.wikimedia.org/wiki/Category:Bangkok_City_Pillar_Shrine,Lak Mueang,,,Bangkok City Pillar Shrine
1fdaa079954923ec,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ryn-zamek.JPG,155248,http://commons.wikimedia.org/wiki/Category:Ryn_Castle,hotel,hotel,human-made,Ryn Castle
ca79b7b3bead040f,https://upload.wikimedia.org/wikipedia/commons/2/27/Kostel_%28Doln%C3%AD_Lou%C4%8Dky%29_2.JPG,196781,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_Martin_(Doln%C3%AD_Lou%C4%8Dky),church building,church,human-made,Church of Saint Martin (Dolní Loučky)
a1d4f0976429d4f6,https://upload.wikimedia.org/wikipedia/commons/0/01/C5_Elevated_U-Turn_Slot.jpg,161135,http://commons.wikimedia.org/wiki/Category:Circumferential_Road_5,road,road,human-made,Circumferential Road 5
b1998bc5a5f4f229,https://upload.wikimedia.org/wikipedia/commons/7/7a/Chaozhou_Guangji_Qiao_2013.10.26_15-35-47.jpg,129492,http://commons.wikimedia.org/wiki/Category:Guangji_Bridge_(Chaozhou),footbridge,bridge,human-made,Guangji Bridge (Chaozhou)
0f905eff1d614438,https://upload.wikimedia.org/wikipedia/commons/0/06/Blick_vom_K%C3%BCtzberg_oberhalb_von_Distelhausen_-_1.jpg,94609,http://commons.wikimedia.org/wiki/Category:Distelhausen,Ortsteil,city,human-made,Distelhausen
8cc99a88dcd4da80,https://upload.wikimedia.org/wikipedia/commons/d/d3/Lilla_Hyttn%C3%A4s_2012_02.jpg,41999,http://commons.wikimedia.org/wiki/Category:Lilla_Hyttn%C3%A4s,museum,museum,human-made,Lilla Hyttnäs
f68fb0d147a207ab,https://upload.wikimedia.org/wikipedia/commons/4/4a/Urban-Loritz-Platz_-_Live-Performance_von_Perfekt_World_-_Einkaufswagerl_I.jpg,47144,"http://commons.wikimedia.org/wiki/Category:Urban-Loritz-Platz,_Vienna",square,square,human-made,"Urban-Loritz-Platz, Vienna"
1eb9ddf3a5e3ccdb,https://upload.wikimedia.org/wikipedia/commons/e/e5/Heuvelland_Dranouter.jpg,5358,http://commons.wikimedia.org/wiki/Category:Kemmelberg,hill,mountain,natural,Kemmelberg
d0f429c4350d211f,https://upload.wikimedia.org/wikipedia/commons/8/80/Inner_City_Franciscan_Church._Detail._Budapest_District_V._-_Crkva_u_metropoli_Ma%C4%91arske.jpg,48532,http://commons.wikimedia.org/wiki/Category:Inner_City_Franciscan_Church_(Budapest),church building,church,human-made,Inner City Franciscan Church (Budapest)
2db327b511433fb3,https://upload.wikimedia.org/wikipedia/commons/9/9a/Palacio_Municipal_de_Congresos_de_Madrid_02.jpg,160089,"http://commons.wikimedia.org/wiki/Category:Palacio_Municipal_de_Congresos,_Madrid",convention center,,,"Palacio Municipal de Congresos, Madrid"
bff696582d8e90fa,http://upload.wikimedia.org/wikipedia/commons/d/da/Schwerin_Schelfkirche_Blick_vom_Dom_2014-05-10_27.JPG,123955,http://commons.wikimedia.org/wiki/Category:Schelfkirche_(Schwerin),church building,church,human-made,Schelfkirche (Schwerin)
4f5e78c0d52efcd2,https://upload.wikimedia.org/wikipedia/commons/1/1d/Uithof%2C_3584_Utrecht%2C_Netherlands_-_panoramio_%2826%29.jpg,127250,"http://commons.wikimedia.org/wiki/Category:De_Uithof,_Utrecht",neighborhood in Utrecht (university,city,human-made,"De Uithof, Utrecht"
15ca54cb29026ec2,http://upload.wikimedia.org/wikipedia/commons/a/ad/Ogrod_Zupny.jpg,40851,http://commons.wikimedia.org/wiki/Category:Wieliczka_Castle,castle,castle / fort,human-made,Wieliczka Castle
8bf61cb5f604277e,https://upload.wikimedia.org/wikipedia/commons/6/66/Kostel_%28Doln%C3%AD_Lou%C4%8Dky%29_port%C3%A1l.JPG,196781,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_Martin_(Doln%C3%AD_Lou%C4%8Dky),church building,church,human-made,Church of Saint Martin (Dolní Loučky)
d18698c171bbe4e2,https://upload.wikimedia.org/wikipedia/commons/a/af/Quan_Zuwang%27s_tomb_3.jpg,143548,http://commons.wikimedia.org/wiki/Category:Tomb_of_Quan_Zuwang,cemetery,cemetery,human-made,Tomb of Quan Zuwang
593fcd4dcff63930,https://upload.wikimedia.org/wikipedia/commons/f/f3/Castell_Querman%C3%A7%C3%B3_IMG_4613.JPG,188067,http://commons.wikimedia.org/wiki/Category:Castell_de_Querman%C3%A7%C3%B3,castle,castle / fort,human-made,Castell de Quermançó
7fc2530afcbb9af2,https://upload.wikimedia.org/wikipedia/commons/9/99/Lappago_aerial.jpg,150899,http://commons.wikimedia.org/wiki/Category:Neves-Stausee,lake,lake,natural,Neves-Stausee
323317d6bc65fb38,https://upload.wikimedia.org/wikipedia/commons/6/64/Palacio_Municipal_de_Congresos_de_Madrid_04.jpg,160089,"http://commons.wikimedia.org/wiki/Category:Palacio_Municipal_de_Congresos,_Madrid",convention center,,,"Palacio Municipal de Congresos, Madrid"
600c1bc98b07cf4c,https://upload.wikimedia.org/wikipedia/commons/c/c7/Ettrick_Water_-_geograph.org.uk_-_51443.jpg,98685,http://commons.wikimedia.org/wiki/Category:Ettrick_Water,river,river,natural,Ettrick Water
75f3b1e6b491a126,https://upload.wikimedia.org/wikipedia/commons/1/1e/Altdoebern_Postmeilensaeule-02.jpg,95353,http://commons.wikimedia.org/wiki/Category:Kirche_Altd%C3%B6bern,church building,church,human-made,Kirche Altdöbern
a718e5c6c8984649,http://upload.wikimedia.org/wikipedia/commons/b/bf/Tombstones_in_Nagoyama-reien.jpg,154998,http://commons.wikimedia.org/wiki/Category:Nagoyama-reien,cemetery,cemetery,human-made,Nagoyama-reien
c68a3dff987f5be6,http://upload.wikimedia.org/wikipedia/commons/3/3a/Gro%C3%9Fsteingrab_St%C3%B6ckheim_26.JPG,64348,http://commons.wikimedia.org/wiki/Category:Gro%C3%9Fsteingrab_St%C3%B6ckheim,megalithic tomb,cemetery,human-made,Großsteingrab Stöckheim
6a727981796da5c8,http://upload.wikimedia.org/wikipedia/commons/c/c3/Castillo_del_Cotillo.jpg,79211,http://commons.wikimedia.org/wiki/Category:Castillo_de_El_Tost%C3%B3n,monument,,,Castillo de El Tostón
22e9e502ba92a3ab,https://upload.wikimedia.org/wikipedia/commons/f/f7/HelsinkiGateUniversityGardens.jpg,64265,http://commons.wikimedia.org/wiki/Category:Botanical_Garden_in_Kaisaniemi,botanical garden,garden,natural,Botanical Garden in Kaisaniemi
a2c368a472a6d37b,https://upload.wikimedia.org/wikipedia/commons/7/73/Chandler-Arizona_Railroad_museum-Superintendent%27s_Car-1927.JPG,43857,http://commons.wikimedia.org/wiki/Category:Arizona_Railway_Museum,railway museum,museum,human-made,Arizona Railway Museum
69786968082babb2,https://upload.wikimedia.org/wikipedia/commons/c/c6/Frauenkirche_-_Beilngries_13.JPG,34784,http://commons.wikimedia.org/wiki/Category:Frauenkirche_(Beilngries),church building,church,human-made,Frauenkirche (Beilngries)
42c740cedff69a98,https://upload.wikimedia.org/wikipedia/commons/2/2f/Wiki_Takes_Birmingham_2016_Deryck_-_13_Great_Western_Arcade.jpg,182050,http://commons.wikimedia.org/wiki/Category:Great_Western_Arcade,shopping mall,shopping,human-made,Great Western Arcade
dae8610a70ec46a1,https://upload.wikimedia.org/wikipedia/commons/8/8c/Hawaii_Belt_Rd%2C_Pepeekeo_-_panoramio_%281%29.jpg,202121,http://commons.wikimedia.org/wiki/Category:Kolekole_Beach_Park,county park,parks,natural,Kolekole Beach Park
fd76813b3f62ec87,https://upload.wikimedia.org/wikipedia/commons/2/28/Landsberg_Schmalzturm_Dach_1.JPG,107353,http://commons.wikimedia.org/wiki/Category:Schmalzturm_(Landsberg_am_Lech),tower,tower,human-made,Schmalzturm (Landsberg am Lech)
97f205576527defc,https://upload.wikimedia.org/wikipedia/commons/3/31/Coastline_at_Skilly_-_geograph.org.uk_-_974129.jpg,193904,http://commons.wikimedia.org/wiki/Category:Mount's_Bay,bay,ocean area ,natural,Mount's Bay
d2d6f6e5fc8ec5c9,https://upload.wikimedia.org/wikipedia/commons/5/5f/Maytenus_acuminata_Silkybark_tree_South_Africa7_6.jpg,102666,http://commons.wikimedia.org/wiki/Category:Harold_Porter_National_Botanical_Garden,botanical garden,garden,natural,Harold Porter National Botanical Garden
3256c7fbaeeace1a,https://upload.wikimedia.org/wikipedia/commons/d/d5/Uithof%2C_3584_Utrecht%2C_Netherlands_-_panoramio_%286%29.jpg,127250,"http://commons.wikimedia.org/wiki/Category:De_Uithof,_Utrecht",neighborhood in Utrecht (university,city,human-made,"De Uithof, Utrecht"
1181c27f1f527f04,https://upload.wikimedia.org/wikipedia/commons/1/19/La_Pe%C3%B1ona-Playa_de_Salinas-Museo_de_anclas_01.jpg,20784,http://commons.wikimedia.org/wiki/Category:Museo_de_anclas_Philippe_Cousteau,maritime museum,museum,human-made,Museo de anclas Philippe Cousteau
4946c579b121eeb5,https://upload.wikimedia.org/wikipedia/commons/2/2f/Eylesbarrow_reservoir_1.JPG,67396,http://commons.wikimedia.org/wiki/Category:Eylesbarrow_mine,mine,mine,human-made,Eylesbarrow mine
18801efe29c9d970,https://upload.wikimedia.org/wikipedia/commons/7/76/Garden_-_panoramio_%2833%29.jpg,102666,http://commons.wikimedia.org/wiki/Category:Harold_Porter_National_Botanical_Garden,botanical garden,garden,natural,Harold Porter National Botanical Garden
52401990a0ec5755,https://upload.wikimedia.org/wikipedia/commons/d/d6/Poli%C4%8Dka-kostel2015c.jpg,160972,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_James_the_Greater_in_Poli%C4%8Dka,church building,church,human-made,Church of Saint James the Greater in Polička
8cb18e076f9a4a0b,https://upload.wikimedia.org/wikipedia/commons/4/4d/Panoramaweg_Tiergarten_Bernarduskirche_01.jpg,148497,http://commons.wikimedia.org/wiki/Category:Panoramaweg_Baden-Baden,tourist circuit,,,Panoramaweg Baden-Baden
a1dfc0aa3aeec934,https://upload.wikimedia.org/wikipedia/commons/6/6e/%D0%9C%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D1%8B%D1%80%D1%8C_%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%9E%D1%80%D1%88%D0%B8%D0%BD._%D0%A4%D1%80%D0%B0%D0%B3%D0%BC%D0%B5%D0%BD%D1%82_%D0%B2%D0%B8%D0%B4%D0%B0_%D1%81%D0%B1%D0%BE%D0%BA%D1%83.jpg,121397,http://commons.wikimedia.org/wiki/Category:Orshin_Monastery,monastery,monastery,human-made,Orshin Monastery
25a5f09de7910ee6,https://upload.wikimedia.org/wikipedia/commons/9/93/Le_Jour_ni_l%27Heure_0029_paysage_devant_Lilla_Hyttn%C3%A4s%2C_maison_de_Carl_et_Karin_Larsson_%C3%A0_Sundborn%2C_en_Dal%C3%A9carlie_%28Dalarna%29%2C_Su%C3%A8de%2C_dimanche_8_ao%C3%BBt_2010%2C_155905.jpg,41999,http://commons.wikimedia.org/wiki/Category:Lilla_Hyttn%C3%A4s,museum,museum,human-made,Lilla Hyttnäs
b65cec9974b59d89,http://upload.wikimedia.org/wikipedia/commons/b/b1/Nordenskirker_Hvilsager%2804%29.jpg,104367,http://commons.wikimedia.org/wiki/Category:Hvilsager_Kirke,church building,church,human-made,Hvilsager Kirke
6300dc07c225ebfa,https://upload.wikimedia.org/wikipedia/commons/0/0a/7625vik_Gda%C5%84sk%2C_uk%C5%82ad_urbanistyczny._Brama_przy_D%C5%82ugim_Targu._Foto_Barbara_Maliszewska.jpg,74232,http://commons.wikimedia.org/wiki/Category:43_D%C5%82ugi_Targ_Square_in_Gda%C5%84sk,house,house,human-made,43 Długi Targ Square in Gdańsk
d6605dec88fb0d4d,https://upload.wikimedia.org/wikipedia/commons/f/f9/FFM_Bockenheim_Jakobskirche_Kirchhof_Kruzifix.jpg,104956,"http://commons.wikimedia.org/wiki/Category:Church_of_St._Jakob,_Frankfurt_am_Main",church building,church,human-made,"Church of St. Jakob, Frankfurt am Main"
89a610389f79f3cc,http://upload.wikimedia.org/wikipedia/commons/1/1d/Virenoja_koski.jpg,154833,http://commons.wikimedia.org/wiki/Category:Porvoonjoki,river,river,natural,Porvoonjoki
766af2f5278fd352,https://upload.wikimedia.org/wikipedia/commons/2/22/Ermita_y_torre_de_Cuadros.JPG,32475,http://commons.wikimedia.org/wiki/Category:Parque_natural_de_Sierra_M%C3%A1gina,Site of Community Importance,,,Parque natural de Sierra Mágina
0c7a971a5d001418,https://upload.wikimedia.org/wikipedia/commons/4/49/Kobylisk%C3%A1_st%C5%99elnice%2C_socha_a_k%C5%99%C3%AD%C5%BE.jpg,148334,http://commons.wikimedia.org/wiki/Category:Kobylisy_Shooting_Range,shooting range,,,Kobylisy Shooting Range
99a9bfe800391cc3,https://upload.wikimedia.org/wikipedia/commons/9/92/JerezDeLaFrontera-P1050722.JPG,110632,"http://commons.wikimedia.org/wiki/Category:Cartuja_of_Nuestra_Se%C3%B1ora_de_la_Defensi%C3%B3n,_Jerez_de_la_Frontera",Carthusian monastery (1476–1835),monastery,human-made,"Cartuja of Nuestra Señora de la Defensión, Jerez de la Frontera"
40cd850682652345,https://upload.wikimedia.org/wikipedia/commons/9/96/Salinas_museoanclas3_lou.jpg,20784,http://commons.wikimedia.org/wiki/Category:Museo_de_anclas_Philippe_Cousteau,maritime museum,museum,human-made,Museo de anclas Philippe Cousteau
35f0c435be616149,https://upload.wikimedia.org/wikipedia/commons/4/41/%D0%A6%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D0%BD%D1%8B%D0%B9_%D0%BF%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D0%B8%D0%BA._%C3%9Cnnep._F%C3%A9nyk%C3%A9p_Victor_Belousov_-_panoramio.jpg,168798,http://commons.wikimedia.org/wiki/Category:Sacred_Heart_Church_in_K%C5%91szeg,parish church,church,human-made,Sacred Heart Church in Kőszeg
a2b75f34b83a440f,http://upload.wikimedia.org/wikipedia/commons/1/14/Ch%C3%A2teau-br_---small-ruines--small-_2013-03-20_22-04-54.jpg,148121,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_de_Ferrette,castle,castle / fort,human-made,Château de Ferrette
8ea78f2f0e0e5939,https://upload.wikimedia.org/wikipedia/commons/6/65/Can_Tho_Bridge-7.jpg,174562,http://commons.wikimedia.org/wiki/Category:Can_Tho_Bridge,road bridge,bridge,human-made,Can Tho Bridge
2f1939d7b2c99b23,https://upload.wikimedia.org/wikipedia/commons/e/e2/A_pathway_at_Gardner_Village.JPG,145401,http://commons.wikimedia.org/wiki/Category:Gardner_Village,gristmill,,,Gardner Village
17d8a4df38d0a5e6,https://upload.wikimedia.org/wikipedia/commons/0/0f/Church_of_Our_Lady_-_early_1200s_-_panoramio.jpg,55928,"http://commons.wikimedia.org/wiki/Category:Vor_Frue_Kirke,_Kalundborg",church building,church,human-made,"Vor Frue Kirke, Kalundborg"
